seed,sweep,sweep_label,restrictive_label,restrictive_count,restrictive_share,condition,condition_label,final_total_score,final_min_score,final_score_gap,final_idle_infrastructure,cumulative_trades_executed
13,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,134,22,11,3,51
14,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,127,6,29,4,53
15,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,141,19,16,4,53
16,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,160,27,8,2,54
17,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,171,27,16,4,52
18,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,141,22,16,1,44
19,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,154,25,17,9,50
20,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,163,27,9,6,55
21,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,142,25,10,3,49
22,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,162,30,5,7,55
23,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,155,27,9,3,52
24,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,153,27,9,3,48
25,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,134,19,11,11,53
26,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,143,22,14,10,48
27,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,108,11,19,12,50
28,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,132,19,14,9,49
29,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,108,14,17,8,48
30,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,162,22,18,6,53
31,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,153,27,6,4,51
32,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,155,27,11,3,55
33,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,110,19,6,4,52
34,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,116,17,13,4,51
35,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,127,22,6,7,49
36,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,145,22,19,4,51
37,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,148,22,11,4,48
38,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,132,17,13,4,51
39,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,168,27,19,5,48
40,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,144,22,21,4,50
41,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,133,22,17,5,49
42,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,162,27,18,2,51
43,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,150,22,13,7,56
44,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,126,19,11,8,51
45,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,139,22,16,5,55
46,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,157,27,11,7,55
47,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,129,19,12,6,49
48,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,154,22,17,5,57
49,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,162,30,5,8,50
50,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,135,19,17,6,51
51,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,131,17,24,7,46
52,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,146,22,12,7,48
53,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,150,22,17,4,44
54,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,138,19,14,12,53
55,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,148,22,17,5,49
56,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,144,22,12,4,51
57,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,161,27,14,5,50
58,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,123,19,11,8,52
59,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,168,27,19,5,52
60,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,141,22,11,4,52
61,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,107,17,11,7,42
62,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,147,19,18,10,51
63,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,123,22,8,5,52
64,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,161,19,20,4,51
65,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,157,27,10,7,52
66,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,130,19,16,3,51
67,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,132,14,21,13,45
68,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,113,9,28,8,48
69,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,124,19,11,3,47
70,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,123,19,14,9,47
71,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,137,19,13,4,46
72,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,143,19,18,7,50
73,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,178,30,11,5,52
74,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,134,22,10,4,43
75,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,148,22,13,7,53
76,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,123,22,5,8,49
77,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,139,22,8,8,53
78,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,157,22,22,8,50
79,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,136,22,16,7,54
80,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,145,19,22,7,42
81,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,161,22,22,5,47
82,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,106,17,11,4,42
83,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,142,20,23,4,47
84,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,147,22,16,4,48
85,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,140,22,9,9,48
86,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,150,27,7,4,52
87,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,108,11,17,7,49
88,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,116,17,17,12,50
89,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,151,22,17,5,48
90,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,175,26,18,4,48
91,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,141,27,3,13,49
92,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,129,19,16,6,49
93,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,138,22,11,5,50
94,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,151,27,10,3,52
95,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,139,25,5,5,46
96,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,147,25,10,9,53
97,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,98,17,5,7,45
98,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,123,14,24,6,48
99,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,public_pool,Public pool,136,22,13,5,50
0,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),131,14,24,10,38
1,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),118,6,34,9,35
2,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),115,12,28,6,37
3,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),126,9,31,14,38
4,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),117,9,30,8,33
5,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),113,10,25,17,38
6,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),146,17,22,10,37
7,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),134,14,22,8,36
8,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),105,6,27,13,34
9,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),114,15,18,8,32
10,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),122,17,16,4,33
11,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),162,22,24,2,32
12,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),95,9,25,12,26
13,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),114,11,31,5,35
14,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),145,20,24,13,40
15,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),104,11,24,14,38
16,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),141,11,31,6,35
17,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),138,12,29,6,37
18,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),150,19,22,7,36
19,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),145,14,24,13,37
20,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),128,6,30,7,37
21,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),103,9,22,14,34
22,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),135,19,15,7,36
23,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),129,17,16,11,37
24,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),130,20,13,10,39
25,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),140,17,24,3,37
26,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),144,17,17,13,35
27,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),149,22,20,7,35
28,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),131,17,18,6,37
29,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),100,9,24,13,34
30,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),131,18,15,2,40
31,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),68,6,14,14,32
32,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),120,17,18,12,39
33,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),131,13,31,15,33
34,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),97,9,23,15,32
35,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),120,14,26,20,36
36,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),124,9,26,14,37
37,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),130,17,27,9,35
38,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),111,17,11,11,38
39,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),130,17,22,8,35
40,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),114,14,19,11,34
41,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),141,17,29,11,37
42,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),113,6,30,15,36
43,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),108,14,11,6,37
44,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),119,17,24,7,37
45,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),114,14,22,12,39
46,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),105,14,19,9,38
47,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),143,19,32,11,34
48,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),124,9,27,9,38
49,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),141,22,16,7,39
50,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),122,17,13,9,36
51,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),133,14,28,11,33
52,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),95,12,15,14,31
53,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),121,14,20,14,30
54,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),117,17,13,5,36
55,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),100,14,16,10,35
56,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),129,14,22,5,35
57,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),117,19,14,8,33
58,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),93,11,15,15,38
59,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),136,9,26,8,38
60,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),140,19,25,6,36
61,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),138,15,26,4,37
62,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),146,19,22,8,32
63,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),76,6,19,10,38
64,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),149,14,32,8,35
65,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),114,6,25,7,36
66,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),109,9,26,8,35
67,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),88,6,22,19,38
68,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),121,9,23,7,32
69,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),109,6,34,9,33
70,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),118,20,7,13,36
71,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),146,9,46,8,37
72,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),153,22,16,2,36
73,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),145,20,18,11,36
74,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),133,20,13,2,38
75,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),134,17,19,7,37
76,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),116,14,24,7,35
77,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),74,6,27,19,31
78,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),125,15,16,9,37
79,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),104,9,20,13,32
80,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),139,16,19,16,37
81,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),149,15,23,4,39
82,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),108,6,32,11,33
83,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),102,9,20,6,32
84,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),114,6,33,12,36
85,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),135,17,18,10,35
86,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),131,17,24,9,32
87,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),142,12,30,5,38
88,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),77,11,14,11,27
89,cooperative_to_hoarding,Cooperative → hoarding,Hoarding agents,0,0.0,central_cap2,Central capped (2),125,14,22,11,37
