population,condition,seed,min_agent_score,mean_agent_score,score_sd,bottom_two_mean_score,score_gini
need_based,central_clearing,160,19,28.2,6.881860213634101,20.5,0.13617021276595742
need_based,central_clearing,161,27,31.0,4.147288270665544,27.0,0.07225806451612904
need_based,central_clearing,162,30,34.6,5.535341001239219,30.0,0.08092485549132955
need_based,central_clearing,163,14,29.2,9.282241108697834,21.0,0.1698630136986301
need_based,central_clearing,164,14,23.6,7.310266752998826,17.0,0.1694915254237288
need_based,central_clearing,165,19,33.6,10.011992808627062,24.5,0.16428571428571437
need_based,central_clearing,166,12,18.4,4.841487374764082,13.0,0.14782608695652177
need_based,central_clearing,167,19,28.6,6.053098380168622,23.5,0.11188811188811187
need_based,central_clearing,168,16,25.6,8.662563131083086,17.5,0.18125000000000013
need_based,central_clearing,169,27,32.2,5.1536394906900505,28.5,0.07950310559006213
need_based,central_clearing,170,27,33.8,4.707440918375928,28.5,0.07810650887573978
need_based,central_clearing,171,19,27.0,7.0710678118654755,21.0,0.13629629629629636
need_based,central_clearing,172,18,31.0,9.033271832508971,21.5,0.16258064516129034
need_based,central_clearing,173,30,35.8,6.968500556073738,30.0,0.09608938547486034
need_based,central_clearing,174,20,30.6,7.002856560004639,22.5,0.12549019607843137
need_based,central_clearing,175,25,31.0,4.774934554525329,26.5,0.08516129032258068
need_based,central_clearing,176,33,37.4,7.391887445030531,33.0,0.08770053475935824
need_based,central_clearing,177,14,27.8,8.471127433818948,19.5,0.16690647482014387
need_based,central_clearing,178,30,37.8,7.467261881037788,32.5,0.0973544973544973
need_based,central_clearing,179,17,28.0,6.2289646009589745,22.0,0.11714285714285722
need_based,central_clearing,180,30,33.4,2.8705400188814645,30.5,0.0479041916167664
need_based,central_clearing,181,27,36.2,6.11228271597445,31.0,0.09060773480662987
need_based,central_clearing,182,30,38.6,7.49933330370107,30.0,0.105699481865285
need_based,central_clearing,183,25,31.8,5.635601121442148,26.5,0.09811320754716979
need_based,central_clearing,184,22,34.6,9.810198774744578,24.5,0.1595375722543353
need_based,central_clearing,185,17,30.4,8.499411744350311,21.0,0.155263157894737
need_based,central_clearing,186,14,27.2,9.57914401186244,18.0,0.1941176470588235
need_based,central_clearing,187,27,32.0,3.0983866769659336,28.5,0.05249999999999999
need_based,central_clearing,188,30,34.6,4.8,30.0,0.07398843930635834
need_based,central_clearing,189,27,33.2,5.67097875150313,27.0,0.09397590361445785
need_based,central_clearing,190,17,25.4,9.499473669630333,19.5,0.17007874015748037
need_based,central_clearing,191,19,33.4,8.777243302996677,24.5,0.14371257485029942
need_based,central_clearing,192,35,39.8,3.655133376499413,36.5,0.05025125628140703
need_based,central_clearing,193,27,31.4,4.586937976471886,27.0,0.0789808917197452
need_based,central_clearing,194,27,30.8,4.749736834815167,27.0,0.07792207792207795
need_based,central_clearing,195,19,21.4,2.0591260281974,19.5,0.0523364485981308
need_based,central_clearing,196,11,20.8,7.704544113703289,11.5,0.19615384615384612
need_based,central_clearing,197,11,26.2,9.453041838477178,15.5,0.1984732824427482
need_based,central_clearing,198,22,32.8,7.652450587883597,27.0,0.11707317073170742
need_based,central_clearing,199,19,26.8,5.706137047074843,20.5,0.11940298507462699
need_based,central_clearing_capped,0,17,29.8,9.389355675444403,19.5,0.17718120805369142
need_based,central_clearing_capped,1,12,22.4,7.761443164772903,13.0,0.18214285714285716
need_based,central_clearing_capped,2,14,29.6,8.309031231136396,22.0,0.14324324324324333
need_based,central_clearing_capped,3,6,25.8,12.286578042726136,11.5,0.2542635658914729
need_based,central_clearing_capped,4,11,24.2,7.626270385975047,16.5,0.16859504132231407
need_based,central_clearing_capped,5,12,19.8,7.138627319029899,13.0,0.19797979797979792
need_based,central_clearing_capped,6,8,18.4,6.6211781428987395,12.0,0.19999999999999996
need_based,central_clearing_capped,7,17,22.0,4.6475800154489,17.0,0.11636363636363645
need_based,central_clearing_capped,8,17,28.6,7.4993333037010705,22.0,0.14265734265734276
need_based,central_clearing_capped,9,9,17.0,6.29285308902091,10.5,0.20705882352941174
need_based,central_clearing_capped,10,14,23.0,7.238784428341543,16.5,0.1704347826086956
need_based,central_clearing_capped,11,17,27.8,7.520638270785266,20.0,0.15251798561151086
need_based,central_clearing_capped,12,9,21.2,10.146920715172657,11.5,0.26415094339622636
need_based,central_clearing_capped,13,17,21.0,3.03315017762062,18.0,0.08000000000000007
need_based,central_clearing_capped,14,12,23.6,6.343500610861482,17.0,0.13898305084745766
need_based,central_clearing_capped,15,6,19.0,10.73312629199899,7.5,0.3073684210526315
need_based,central_clearing_capped,16,12,23.8,6.910861017268399,17.0,0.15798319327731103
need_based,central_clearing_capped,17,12,26.0,11.781341180018513,15.5,0.2430769230769232
need_based,central_clearing_capped,18,19,33.4,9.134549797335389,23.5,0.15329341317365275
need_based,central_clearing_capped,19,22,28.8,5.6000000000000005,22.5,0.10555555555555562
need_based,central_clearing_capped,20,14,28.6,8.309031231136395,20.5,0.1566433566433567
need_based,central_clearing_capped,21,14,25.2,7.6000000000000005,16.5,0.16507936507936516
need_based,central_clearing_capped,22,17,29.2,9.495261976375375,18.5,0.18082191780821932
need_based,central_clearing_capped,23,22,30.6,6.019966777316964,23.5,0.1071895424836602
need_based,central_clearing_capped,24,17,22.4,4.498888751680798,17.5,0.11071428571428577
need_based,central_clearing_capped,25,12,27.0,11.865917579353061,14.5,0.24
need_based,central_clearing_capped,26,19,21.2,2.1354156504062622,19.5,0.05283018867924527
need_based,central_clearing_capped,27,14,27.2,8.133879763065103,18.5,0.16470588235294126
need_based,central_clearing_capped,28,20,27.6,5.571355310873648,22.5,0.11014492753623184
need_based,central_clearing_capped,29,6,21.2,11.338430226446693,11.5,0.28301886792452824
need_based,central_clearing_capped,30,15,30.4,9.478396488858229,21.5,0.17105263157894735
need_based,central_clearing_capped,31,9,23.8,10.244998779892558,13.0,0.2420168067226891
need_based,central_clearing_capped,32,19,25.2,5.455272678794342,19.0,0.11746031746031749
need_based,central_clearing_capped,33,6,24.2,9.703607576566563,15.5,0.2016528925619836
need_based,central_clearing_capped,34,12,22.2,6.20966987850401,16.0,0.15495495495495493
need_based,central_clearing_capped,35,12,27.6,9.350935782048767,17.0,0.18260869565217397
need_based,central_clearing_capped,36,9,30.4,12.2245654319489,17.0,0.2131578947368422
need_based,central_clearing_capped,37,9,22.8,9.987992791347018,11.5,0.2456140350877194
need_based,central_clearing_capped,38,9,20.4,7.472616676907762,11.5,0.19215686274509802
need_based,central_clearing_capped,39,16,29.0,9.757048734120374,18.0,0.1875862068965517
need_based,central_clearing_capped,40,17,28.8,11.303096920755834,18.0,0.21388888888888902
need_based,central_clearing_capped,41,17,26.4,9.243376006633074,17.0,0.18787878787878798
need_based,central_clearing_capped,42,9,19.4,7.2277243998370615,11.0,0.2061855670103092
need_based,central_clearing_capped,43,17,25.6,7.418894796396563,19.5,0.15312499999999996
need_based,central_clearing_capped,44,14,22.2,6.615134163416491,15.5,0.16576576576576585
need_based,central_clearing_capped,45,14,26.8,6.968500556073739,20.5,0.13432835820895517
need_based,central_clearing_capped,46,14,24.0,6.44980619863884,18.0,0.14666666666666672
need_based,central_clearing_capped,47,17,25.2,5.878775382679628,18.5,0.13015873015873014
need_based,central_clearing_capped,48,9,24.6,10.892199043352083,11.5,0.23414634146341462
need_based,central_clearing_capped,49,9,24.8,10.186265262597475,15.5,0.22580645161290325
need_based,central_clearing_capped,50,9,28.0,10.430723848324238,17.0,0.1942857142857144
need_based,central_clearing_capped,51,17,31.2,10.322790320451151,19.0,0.17948717948717952
need_based,central_clearing_capped,52,21,26.2,4.445222154178574,21.5,0.09465648854961839
need_based,central_clearing_capped,53,11,24.2,10.166612021711067,14.0,0.23140495867768607
need_based,central_clearing_capped,54,6,18.8,8.23164625090267,11.0,0.24255319148936172
need_based,central_clearing_capped,55,14,21.6,6.280127387243033,15.5,0.1592592592592592
need_based,central_clearing_capped,56,19,24.0,3.4641016151377544,20.0,0.08000000000000007
need_based,central_clearing_capped,57,19,30.6,9.09065454189081,21.0,0.16732026143790857
need_based,central_clearing_capped,58,6,20.8,11.373653766490346,9.0,0.3038461538461539
need_based,central_clearing_capped,59,19,26.8,6.20966987850401,20.5,0.12835820895522398
need_based,central_clearing_capped,60,11,29.8,10.571660229122008,19.0,0.1906040268456377
need_based,central_clearing_capped,61,18,25.2,8.255906976220118,18.0,0.17142857142857149
need_based,central_clearing_capped,62,19,25.0,4.69041575982343,20.5,0.10240000000000005
need_based,central_clearing_capped,63,9,24.2,12.188519188154071,11.5,0.27438016528925635
need_based,central_clearing_capped,64,22,27.8,8.704022058795578,22.0,0.14100719424460428
need_based,central_clearing_capped,65,14,26.0,7.0710678118654755,19.5,0.1446153846153846
need_based,central_clearing_capped,66,19,24.6,4.923413450036469,20.5,0.1073170731707318
need_based,central_clearing_capped,67,9,26.2,11.838918869558995,12.5,0.250381679389313
need_based,central_clearing_capped,68,20,25.8,4.019950248448356,21.0,0.08372093023255811
need_based,central_clearing_capped,69,14,24.0,8.0,15.5,0.18666666666666676
need_based,central_clearing_capped,70,12,22.4,6.343500610861483,15.0,0.14642857142857157
need_based,central_clearing_capped,71,11,25.8,9.064215354899728,16.5,0.1953488372093024
need_based,central_clearing_capped,72,25,30.8,6.794115100585211,26.0,0.10649350649350664
need_based,central_clearing_capped,73,23,35.8,7.413501197140255,29.0,0.10949720670391061
need_based,central_clearing_capped,74,25,27.0,2.1908902300206643,25.0,0.04148148148148145
need_based,central_clearing_capped,75,22,32.8,8.423775875461075,23.0,0.14146341463414647
need_based,central_clearing_capped,76,14,26.4,9.850888284819801,17.0,0.20606060606060606
need_based,central_clearing_capped,77,14,22.8,6.241794613730894,17.0,0.15087719298245617
need_based,central_clearing_capped,78,12,22.8,7.025667228100119,14.5,0.16491228070175445
need_based,central_clearing_capped,79,19,26.2,6.493073232299172,20.5,0.13129770992366407
need_based,central_clearing_capped,80,9,24.8,11.391224692718515,11.0,0.2387096774193549
need_based,central_clearing_capped,81,14,30.6,8.357032966310472,23.5,0.12026143790849675
need_based,central_clearing_capped,82,12,29.2,10.533755265810953,17.0,0.19178082191780832
need_based,central_clearing_capped,83,5,15.0,10.295630140987,5.5,0.3680000000000001
need_based,central_clearing_capped,84,13,28.8,10.740577265678043,19.0,0.2055555555555555
need_based,central_clearing_capped,85,14,26.4,9.911609354691095,15.0,0.20606060606060606
need_based,central_clearing_capped,86,22,28.6,7.059745037889116,22.0,0.13146853146853155
need_based,central_clearing_capped,87,14,29.2,8.863407922464136,19.5,0.1643835616438356
need_based,central_clearing_capped,88,11,20.4,7.337574531137657,12.0,0.19999999999999996
need_based,central_clearing_capped,89,19,30.8,7.386474125047755,23.0,0.13246753246753262
need_based,central_clearing_capped,90,25,30.8,5.74108003776293,26.0,0.09870129870129873
need_based,central_clearing_capped,91,17,23.6,8.8,17.0,0.18644067796610164
need_based,central_clearing_capped,92,15,29.8,10.107423014794621,19.5,0.1906040268456377
need_based,central_clearing_capped,93,9,18.0,5.440588203494177,13.0,0.1644444444444444
need_based,central_clearing_capped,94,14,26.0,6.48074069840786,20.0,0.12923076923076926
need_based,central_clearing_capped,95,12,23.0,9.423375191511797,13.0,0.22608695652173916
need_based,central_clearing_capped,96,17,27.0,7.155417527999327,19.5,0.14814814814814814
need_based,central_clearing_capped,97,9,23.4,10.365326815879952,13.0,0.24957264957264957
need_based,central_clearing_capped,98,6,20.0,10.862780491200215,7.5,0.30000000000000004
need_based,central_clearing_capped,99,6,20.2,12.416118556135006,7.5,0.33267326732673275
need_based,central_clearing_capped,100,14,26.8,10.283968105745954,16.5,0.21492537313432836
need_based,central_clearing_capped,101,14,23.2,7.138627319029899,16.5,0.16896551724137931
need_based,central_clearing_capped,102,19,25.6,6.6211781428987395,20.0,0.1312500000000001
need_based,central_clearing_capped,103,22,30.2,7.88416133777081,22.5,0.14304635761589402
need_based,central_clearing_capped,104,9,24.0,9.757048734120374,14.5,0.22333333333333338
need_based,central_clearing_capped,105,6,29.8,12.749901960407382,17.0,0.2201342281879195
need_based,central_clearing_capped,106,6,28.8,11.855800268223145,18.0,0.20277777777777772
need_based,central_clearing_capped,107,14,27.2,8.704022058795578,18.0,0.17941176470588238
need_based,central_clearing_capped,108,17,28.4,7.761443164772903,19.5,0.15211267605633805
need_based,central_clearing_capped,109,14,29.4,10.190191362285598,20.5,0.18231292517006814
need_based,central_clearing_capped,110,9,22.4,8.685620300243386,14.5,0.21071428571428585
need_based,central_clearing_capped,111,17,28.2,7.833262411026456,19.5,0.15602836879432624
need_based,central_clearing_capped,112,17,24.4,5.351635264103861,19.0,0.12131147540983611
need_based,central_clearing_capped,113,17,28.2,9.88736567544662,19.5,0.18723404255319154
need_based,central_clearing_capped,114,6,15.2,5.6000000000000005,10.0,0.19999999999999996
need_based,central_clearing_capped,115,14,26.0,8.740709353364863,16.5,0.18769230769230782
need_based,central_clearing_capped,116,14,27.0,9.838699100999074,18.0,0.1955555555555557
need_based,central_clearing_capped,117,9,18.0,6.6932802122726045,10.5,0.2088888888888889
need_based,central_clearing_capped,118,14,28.8,11.822013364905319,15.5,0.2250000000000001
need_based,central_clearing_capped,119,22,27.0,3.286335345030997,23.5,0.06814814814814829
need_based,central_clearing_capped,120,23,28.6,3.6110940170535577,25.0,0.06993006993007
need_based,central_clearing_capped,121,9,25.8,11.82201336490532,11.5,0.23875968992248064
need_based,central_clearing_capped,122,17,23.0,7.293833011524188,17.0,0.1634782608695653
need_based,central_clearing_capped,123,14,23.6,7.031358332498779,15.5,0.16271186440677976
need_based,central_clearing_capped,124,17,24.8,7.166589146867567,17.0,0.1548387096774193
need_based,central_clearing_capped,125,6,29.2,14.218298069740976,13.0,0.263013698630137
need_based,central_clearing_capped,126,17,21.0,3.40587727318528,18.0,0.08761904761904771
need_based,central_clearing_capped,127,19,25.2,4.749736834815167,20.5,0.10476190476190483
need_based,central_clearing_capped,128,14,19.2,4.166533331199932,14.5,0.12083333333333335
need_based,central_clearing_capped,129,9,22.0,8.62554346113913,14.0,0.2145454545454546
need_based,central_clearing_capped,130,7,21.8,9.846826900072937,13.5,0.23486238532110093
need_based,central_clearing_capped,131,11,21.0,7.874007874011811,12.5,0.20952380952380967
need_based,central_clearing_capped,132,17,22.4,4.498888751680798,17.5,0.11071428571428577
need_based,central_clearing_capped,133,22,32.0,7.0710678118654755,25.0,0.12250000000000005
need_based,central_clearing_capped,134,15,27.0,8.508818954473059,17.0,0.17185185185185192
need_based,central_clearing_capped,135,9,22.0,8.78635305459552,11.5,0.21090909090909093
need_based,central_clearing_capped,136,14,20.2,4.621688003316537,15.5,0.12673267326732685
need_based,central_clearing_capped,137,15,28.8,10.4,18.5,0.20277777777777772
need_based,central_clearing_capped,138,19,24.6,4.673328578219168,20.5,0.10081300813008132
need_based,central_clearing_capped,139,17,30.0,8.246211251235321,21.0,0.15200000000000014
need_based,central_clearing_capped,140,12,23.6,11.637869220780924,12.0,0.2677966101694915
need_based,central_clearing_capped,141,14,24.0,5.513619500836088,18.0,0.11333333333333329
need_based,central_clearing_capped,142,9,16.4,6.086049621881176,10.5,0.20487804878048776
need_based,central_clearing_capped,143,20,28.6,6.560487786742691,21.0,0.12587412587412583
need_based,central_clearing_capped,144,14,29.6,8.42852300228219,21.0,0.145945945945946
need_based,central_clearing_capped,145,12,23.6,7.391887445030531,17.0,0.1694915254237288
need_based,central_clearing_capped,146,19,28.6,9.891410415102591,20.5,0.17902097902097913
need_based,central_clearing_capped,147,19,23.4,3.8781438859330635,19.5,0.08888888888888902
need_based,central_clearing_capped,148,17,28.0,7.321202087089251,21.0,0.14571428571428569
need_based,central_clearing_capped,149,9,26.2,14.246403054806501,9.0,0.28396946564885495
need_based,central_clearing_capped,150,19,31.4,10.170545708072895,22.0,0.17324840764331206
need_based,central_clearing_capped,151,9,20.0,11.384199576606166,10.0,0.30400000000000005
need_based,central_clearing_capped,152,25,29.2,3.54400902933387,25.5,0.0657534246575342
need_based,central_clearing_capped,153,14,21.0,8.988882021697693,14.0,0.21333333333333337
need_based,central_clearing_capped,154,11,26.6,8.114185110040317,19.0,0.15037593984962405
need_based,central_clearing_capped,155,14,27.0,7.874007874011811,19.5,0.16000000000000014
need_based,central_clearing_capped,156,14,23.2,7.19444229944198,14.5,0.16206896551724137
need_based,central_clearing_capped,157,14,21.0,5.549774770204643,16.5,0.13714285714285723
need_based,central_clearing_capped,158,6,24.0,11.081516141756055,11.5,0.25
need_based,central_clearing_capped,159,12,21.4,7.939773296511683,13.0,0.20560747663551404
need_based,central_clearing_capped,160,11,27.4,9.911609354691095,18.0,0.19854014598540148
need_based,central_clearing_capped,161,9,17.2,5.706137047074843,11.5,0.18604651162790709
need_based,central_clearing_capped,162,6,23.6,9.728309205612248,14.0,0.216949152542373
need_based,central_clearing_capped,163,17,28.8,8.518215775618742,19.5,0.16666666666666674
need_based,central_clearing_capped,164,12,25.6,7.28285658241325,19.5,0.140625
need_based,central_clearing_capped,165,12,26.0,7.127411872482185,19.5,0.12615384615384628
need_based,central_clearing_capped,166,9,23.0,12.214745187681975,11.5,0.288695652173913
need_based,central_clearing_capped,167,14,19.4,5.71314274283428,14.5,0.152577319587629
need_based,central_clearing_capped,168,25,28.2,3.0594117081556713,25.0,0.05957446808510647
need_based,central_clearing_capped,169,14,26.8,9.282241108697834,18.0,0.18805970149253737
need_based,central_clearing_capped,170,17,29.8,6.968500556073738,23.5,0.12080536912751683
need_based,central_clearing_capped,171,18,23.6,3.9293765408777004,19.0,0.09152542372881367
need_based,central_clearing_capped,172,14,22.2,7.386474125047755,14.0,0.18018018018018012
need_based,central_clearing_capped,173,11,26.4,10.669582934679312,16.5,0.21818181818181825
need_based,central_clearing_capped,174,12,26.0,10.639548862616309,15.0,0.22769230769230764
need_based,central_clearing_capped,175,22,30.4,5.238320341483519,25.5,0.09473684210526323
need_based,central_clearing_capped,176,17,24.6,6.6211781428987395,18.0,0.1495934959349594
need_based,central_clearing_capped,177,19,27.4,4.6303347611160905,23.0,0.08759124087591252
need_based,central_clearing_capped,178,9,23.6,10.928860873851402,15.5,0.23050847457627133
need_based,central_clearing_capped,179,11,25.6,10.307278981380101,14.0,0.2250000000000001
need_based,central_clearing_capped,180,17,26.6,7.552483035399683,18.5,0.15939849624060165
need_based,central_clearing_capped,181,17,32.2,12.286578042726136,18.0,0.20621118012422368
need_based,central_clearing_capped,182,14,25.0,13.827508813954884,14.0,0.2816000000000001
need_based,central_clearing_capped,183,12,28.8,9.173875952943773,21.0,0.1611111111111112
need_based,central_clearing_capped,184,11,28.2,13.257450735341243,18.0,0.23829787234042565
need_based,central_clearing_capped,185,14,25.0,10.019980039900279,14.5,0.2208000000000001
need_based,central_clearing_capped,186,9,23.2,7.4404300950953095,16.0,0.1586206896551725
need_based,central_clearing_capped,187,22,26.4,4.409081537009721,22.0,0.09090909090909105
need_based,central_clearing_capped,188,17,28.6,6.529931086925803,21.5,0.12027972027972034
need_based,central_clearing_capped,189,17,26.2,8.37615663654877,17.0,0.17404580152671767
need_based,central_clearing_capped,190,6,26.4,10.762899237658969,17.0,0.19999999999999996
need_based,central_clearing_capped,191,14,22.2,4.664761515876241,18.0,0.11171171171171168
need_based,central_clearing_capped,192,14,23.2,9.108238029388561,14.0,0.21034482758620698
need_based,central_clearing_capped,193,11,19.2,5.230678732248808,14.0,0.15000000000000013
need_based,central_clearing_capped,194,6,21.2,11.106754701531855,11.5,0.2867924528301886
need_based,central_clearing_capped,195,5,14.8,7.277362159464101,8.0,0.2702702702702704
need_based,central_clearing_capped,196,9,22.0,8.246211251235321,13.0,0.20727272727272728
need_based,central_clearing_capped,197,9,21.4,7.4993333037010705,13.0,0.1906542056074767
need_based,central_clearing_capped,198,11,23.0,10.059821071967434,14.5,0.23304347826086969
need_based,central_clearing_capped,199,6,23.0,9.695359714832659,12.5,0.22608695652173916
need_based,clearinghouse_bargaining,0,11,18.6,6.6513156593263565,12.5,0.19354838709677424
need_based,clearinghouse_bargaining,1,12,19.8,5.230678732248808,15.0,0.1454545454545455
need_based,clearinghouse_bargaining,2,25,30.8,4.019950248448357,26.0,0.07012987012987026
need_based,clearinghouse_bargaining,3,24,31.6,7.964923100695951,24.5,0.13417721518987347
need_based,clearinghouse_bargaining,4,6,19.0,11.523888232710346,8.0,0.3326315789473684
need_based,clearinghouse_bargaining,5,11,23.6,9.54148835350125,13.0,0.22711864406779658
need_based,clearinghouse_bargaining,6,3,14.2,7.35934779718964,6.0,0.2873239436619719
need_based,clearinghouse_bargaining,7,3,26.6,12.563439019631527,15.0,0.24060150375939848
need_based,clearinghouse_bargaining,8,6,25.0,11.7983049630021,14.0,0.256
need_based,clearinghouse_bargaining,9,7,31.2,13.302631318652711,17.0,0.22051282051282062
need_based,clearinghouse_bargaining,10,3,30.8,14.702380759591284,18.5,0.23116883116883113
need_based,clearinghouse_bargaining,11,14,28.8,13.075167302944921,18.0,0.2416666666666667
need_based,clearinghouse_bargaining,12,2,19.6,15.001333274079341,5.5,0.41224489795918373
need_based,clearinghouse_bargaining,13,3,18.4,13.92264342716569,4.5,0.4173913043478261
need_based,clearinghouse_bargaining,14,22,31.4,7.144228439796701,24.0,0.1273885350318471
need_based,clearinghouse_bargaining,15,14,21.8,5.979966555090422,15.5,0.15412844036697249
need_based,clearinghouse_bargaining,16,18,29.0,8.740709353364863,20.0,0.1682758620689655
need_based,clearinghouse_bargaining,17,17,31.2,12.351518125315609,19.5,0.21794871794871806
need_based,clearinghouse_bargaining,18,14,32.0,14.268847185389575,18.0,0.24750000000000005
need_based,clearinghouse_bargaining,19,2,25.0,16.29723902997069,10.5,0.35519999999999996
need_based,clearinghouse_bargaining,20,13,25.4,12.59523719506703,15.0,0.25511811023622055
need_based,clearinghouse_bargaining,21,12,28.0,10.059821071967434,18.0,0.19999999999999996
need_based,clearinghouse_bargaining,22,25,32.4,6.740919818541087,26.0,0.11111111111111116
need_based,clearinghouse_bargaining,23,25,32.4,9.707728879609277,25.5,0.14567901234567904
need_based,clearinghouse_bargaining,24,18,34.0,8.461678320522472,26.5,0.12470588235294122
need_based,clearinghouse_bargaining,25,14,27.6,11.200000000000001,18.0,0.2202898550724639
need_based,clearinghouse_bargaining,26,14,25.0,7.0710678118654755,18.5,0.15359999999999996
need_based,clearinghouse_bargaining,27,6,22.6,15.447977213862014,8.5,0.3716814159292037
need_based,clearinghouse_bargaining,28,17,23.8,3.762977544445356,20.0,0.0840336134453783
need_based,clearinghouse_bargaining,29,6,21.8,12.843675486401857,7.5,0.3266055045871561
need_based,clearinghouse_bargaining,30,3,20.2,13.347658970770867,9.0,0.34455445544554464
need_based,clearinghouse_bargaining,31,12,24.6,10.63202708800161,15.5,0.23414634146341462
need_based,clearinghouse_bargaining,32,19,32.0,9.2951600308978,22.0,0.16000000000000014
need_based,clearinghouse_bargaining,33,9,19.6,8.404760555780278,10.5,0.24081632653061225
need_based,clearinghouse_bargaining,34,14,22.4,10.307278981380101,14.0,0.22857142857142865
need_based,clearinghouse_bargaining,35,22,31.0,8.62554346113913,22.5,0.1470967741935485
need_based,clearinghouse_bargaining,36,19,23.8,7.19444229944198,19.0,0.13781512605042012
need_based,clearinghouse_bargaining,37,19,26.8,6.675327707311455,20.5,0.13731343283582098
need_based,clearinghouse_bargaining,38,14,22.8,8.634813257969162,14.0,0.20350877192982453
need_based,clearinghouse_bargaining,39,12,27.2,12.12270596855339,15.5,0.24117647058823533
need_based,clearinghouse_bargaining,40,13,24.6,10.384603988597735,15.0,0.22764227642276436
need_based,clearinghouse_bargaining,41,11,28.0,11.523888232710346,17.0,0.22857142857142865
need_based,clearinghouse_bargaining,42,9,15.0,4.516635916254486,11.5,0.15466666666666673
need_based,clearinghouse_bargaining,43,17,27.6,8.890444308357148,18.0,0.17971014492753623
need_based,clearinghouse_bargaining,44,14,22.6,5.953150426454887,16.5,0.14867256637168147
need_based,clearinghouse_bargaining,45,14,28.0,8.318653737234168,20.5,0.15714285714285725
need_based,clearinghouse_bargaining,46,19,26.6,5.425863986500215,20.5,0.11428571428571432
need_based,clearinghouse_bargaining,47,19,29.8,13.181805642627264,19.5,0.22550335570469793
need_based,clearinghouse_bargaining,48,11,23.2,13.059862173851606,12.5,0.2931034482758621
need_based,clearinghouse_bargaining,49,25,30.4,5.1613951602255765,26.0,0.08684210526315783
need_based,clearinghouse_bargaining,50,20,29.8,7.0823724838503095,22.5,0.13422818791946312
need_based,clearinghouse_bargaining,51,14,28.6,12.563439019631527,16.5,0.24335664335664342
need_based,clearinghouse_bargaining,52,5,27.8,13.6,13.5,0.2705035971223022
need_based,clearinghouse_bargaining,53,14,23.0,7.0710678118654755,14.5,0.1634782608695653
need_based,clearinghouse_bargaining,54,17,26.6,7.3375745311376575,19.5,0.1533834586466165
need_based,clearinghouse_bargaining,55,3,25.4,12.467557900406959,12.5,0.2614173228346457
need_based,clearinghouse_bargaining,56,3,24.2,16.726027621644057,7.0,0.38347107438016526
need_based,clearinghouse_bargaining,57,11,30.0,12.601587201618692,16.5,0.2346666666666668
need_based,clearinghouse_bargaining,58,3,18.6,11.42978564978364,7.0,0.3397849462365592
need_based,clearinghouse_bargaining,59,13,31.8,11.285388783732708,20.0,0.19622641509433958
need_based,clearinghouse_bargaining,60,14,21.8,8.97552226892675,15.5,0.20183486238532122
need_based,clearinghouse_bargaining,61,9,23.6,11.46472851837321,14.5,0.2542372881355932
need_based,clearinghouse_bargaining,62,22,30.2,6.04648658313239,23.5,0.11125827814569544
need_based,clearinghouse_bargaining,63,17,24.8,6.997142273814361,18.0,0.1548387096774193
need_based,clearinghouse_bargaining,64,22,33.0,9.121403400793104,24.5,0.15272727272727282
need_based,clearinghouse_bargaining,65,6,19.2,12.998461447417537,10.0,0.3333333333333335
need_based,clearinghouse_bargaining,66,11,21.4,10.403845442911962,11.0,0.2654205607476636
need_based,clearinghouse_bargaining,67,17,20.8,5.455272678794342,17.0,0.12692307692307692
need_based,clearinghouse_bargaining,68,11,27.8,10.609429767899876,18.0,0.20719424460431668
need_based,clearinghouse_bargaining,69,19,27.4,6.529931086925803,22.0,0.12554744525547457
need_based,clearinghouse_bargaining,70,17,26.2,6.11228271597445,19.5,0.13129770992366407
need_based,clearinghouse_bargaining,71,11,28.2,11.77115117564973,15.5,0.23262411347517742
need_based,clearinghouse_bargaining,72,13,30.6,19.46894963782073,16.5,0.3137254901960784
need_based,clearinghouse_bargaining,73,6,22.6,11.001818031580054,11.5,0.27256637168141595
need_based,clearinghouse_bargaining,74,6,27.4,14.62326912834473,15.5,0.27445255474452557
need_based,clearinghouse_bargaining,75,2,22.0,17.652195330892983,7.0,0.42545454545454553
need_based,clearinghouse_bargaining,76,9,27.8,17.825823964125757,11.5,0.339568345323741
need_based,clearinghouse_bargaining,77,12,24.4,8.452218643646177,16.5,0.19016393442622959
need_based,clearinghouse_bargaining,78,9,32.4,14.38888459888396,18.0,0.24691358024691357
need_based,clearinghouse_bargaining,79,17,25.8,8.084553172563094,18.0,0.16744186046511622
need_based,clearinghouse_bargaining,80,11,26.4,8.662563131083086,18.0,0.17575757575757578
need_based,clearinghouse_bargaining,81,20,27.6,6.343500610861482,20.5,0.12463768115942031
need_based,clearinghouse_bargaining,82,12,31.0,14.805404418657398,13.0,0.24774193548387102
need_based,clearinghouse_bargaining,83,20,29.0,5.656854249492381,23.5,0.10758620689655185
need_based,clearinghouse_bargaining,84,9,27.6,11.253443917308159,17.0,0.21739130434782616
need_based,clearinghouse_bargaining,85,19,29.2,7.730459236035076,20.5,0.1479452054794521
need_based,clearinghouse_bargaining,86,17,27.4,8.845337754998392,19.5,0.16934306569343072
need_based,clearinghouse_bargaining,87,6,24.6,10.762899237658967,13.0,0.23414634146341462
need_based,clearinghouse_bargaining,88,11,17.6,5.388877434122992,12.5,0.16363636363636358
